canal,category,composition,date,final_Price,homogenized_category,homogenized_clothing,homogenized_color,homogenized_subcategory,image,item,item_characteristics,made_in,marca,modelo,price,sale_price,sales_flag,sku,stock,subcategory,subcategory2,subcategory3,upc,upc_wm,upc_wm2,url_sku
Chevignon,Men,60%LANA 28%POLIESTER 8%POLIAMIDA 4%OTRAS FIBRAS RELLENO: 100% POLIESTER 100% POLIESTER,24/10/2023,1589900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1116275/63_627C353_040000_0.jpg?v=638047416761570000,Abrigo de Hombre en Paño - Diseño Cruzado,"Descripción:  El modelo mide 1.82 y usa talla M. Abrigo de hombre, diseño cruzado. Elaborado en paño. Cuello con solapa ancha. Cierre frontal con botones a tono. Cuello interno en contraste. | Lavado 89 | Composición : 60%LANA 28%POLIESTER 8%POLIAMIDA 4%OTRAS FIBRAS RELLENO: 100% POLIESTER 100% POLIESTER60%LANA 28%POLIESTER 8%POLIAMIDA 4%OTRAS FIBRAS RELLENO: 100% POLIESTER 100% POLIESTER60%LANA 28%POLIESTER 8%POLIAMIDA 4%OTRAS FIBRAS RELLENO: 100% POLIESTER 100% POLIESTER",Ucrania,Chevignon,Café,1589900,1589900,,63_627C353_040000,XXL,Ropa Hombre,Chaquetas,Billeteras,63_627C353_040000_Café_XXL,63_627C353_040000,63_627C353_040000,www.chevignon.com.co
Chevignon,Men,Prenda: 65% Poliester 35% Algodon,24/10/2023,109900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1370451/63_039E000_111300_0.jpg?v=638306553064900000,"Gorra Unisex, Polialgodón, Correa Ajustable en Tela Principal - Bordado de Marca",Descripción:  Gorra unisex. Molde 6 cascos con frente estructurado y cierre de correa en tela principal con chapa y ojalete metálico ajustable. Elaborada en mezcla de algodón y poliéster. Bordado de Chevignon en el frente. Bordado de pato en el lateral. Cordón decorativo en contraste entre la visera y el frente. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso muy moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado extendido a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: No remojar.OTROS: No retorcer ni  exprimir. | Composición : Prenda: 65% Poliester 35% Algodon,Colombia,Chevignon,Rojo,109900,109900,,63_039E000_111300,M,Ropa Hombre,Accesorios,Gorras,63_039E000_111300_Rojo_M,63_039E000_111300,63_039E000_111300,www.chevignon.com.co
Chevignon,Men,Prenda: 65% Poliester 35% Algodon,24/10/2023,109900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1370451/63_039E000_111300_0.jpg?v=638306553064900000,"Gorra Unisex, Polialgodón, Correa Ajustable en Tela Principal - Bordado de Marca",Descripción:  Gorra unisex. Molde 6 cascos con frente estructurado y cierre de correa en tela principal con chapa y ojalete metálico ajustable. Elaborada en mezcla de algodón y poliéster. Bordado de Chevignon en el frente. Bordado de pato en el lateral. Cordón decorativo en contraste entre la visera y el frente. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso muy moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado extendido a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: No remojar.OTROS: No retorcer ni  exprimir. | Composición : Prenda: 65% Poliester 35% AlgodonPrenda: 65% Poliester 35% Algodon,Colombia,Chevignon,Rojo,109900,109900,,63_039E000_111300,S,Ropa Hombre,Accesorios,Gorras,63_039E000_111300_Rojo_S,63_039E000_111300,63_039E000_111300,www.chevignon.com.co
Chevignon,Men,Prenda: 96% Algodon 4% Elastomero,24/10/2023,159900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1369605/63_619E001_110000_0.jpg?v=638306538157300000,"Camisa de Hombre, Slim Fit Manga Corta - Bolsillo de Espada","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga corta, cuello camisero, perilla completa con botones tono a tono y bolsillo de espada en el frente. Elaborada en mezcla de algodón y elastano para proporcionar comodidad. Marquilla tejida en el bolsillo. Propuesta versátil para lo casual o lo smart, perfecta como fondo de armario. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 96% Algodon 4% Elastomero",Colombia,Chevignon,Rojo,159900,159900,,63_619E001_110000,L,Ropa Hombre,Camisas,Gorras,63_619E001_110000_Rojo_L,63_619E001_110000,63_619E001_110000,www.chevignon.com.co
Chevignon,Men,Prenda: 96% Algodon 4% Elastomero,24/10/2023,159900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1369605/63_619E001_110000_0.jpg?v=638306538157300000,"Camisa de Hombre, Slim Fit Manga Corta - Bolsillo de Espada","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga corta, cuello camisero, perilla completa con botones tono a tono y bolsillo de espada en el frente. Elaborada en mezcla de algodón y elastano para proporcionar comodidad. Marquilla tejida en el bolsillo. Propuesta versátil para lo casual o lo smart, perfecta como fondo de armario. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% Elastomero",Colombia,Chevignon,Rojo,159900,159900,,63_619E001_110000,M,Ropa Hombre,Camisas,Gorras,63_619E001_110000_Rojo_M,63_619E001_110000,63_619E001_110000,www.chevignon.com.co
Chevignon,Men,Prenda: 96% Algodon 4% Elastomero,24/10/2023,159900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1369605/63_619E001_110000_0.jpg?v=638306538157300000,"Camisa de Hombre, Slim Fit Manga Corta - Bolsillo de Espada","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga corta, cuello camisero, perilla completa con botones tono a tono y bolsillo de espada en el frente. Elaborada en mezcla de algodón y elastano para proporcionar comodidad. Marquilla tejida en el bolsillo. Propuesta versátil para lo casual o lo smart, perfecta como fondo de armario. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% Elastomero",Colombia,Chevignon,Rojo,159900,159900,,63_619E001_110000,S,Ropa Hombre,Camisas,Gorras,63_619E001_110000_Rojo_S,63_619E001_110000,63_619E001_110000,www.chevignon.com.co
Chevignon,Men,Prenda: 96% Algodon 4% Elastomero,24/10/2023,159900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1369605/63_619E001_110000_0.jpg?v=638306538157300000,"Camisa de Hombre, Slim Fit Manga Corta - Bolsillo de Espada","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga corta, cuello camisero, perilla completa con botones tono a tono y bolsillo de espada en el frente. Elaborada en mezcla de algodón y elastano para proporcionar comodidad. Marquilla tejida en el bolsillo. Propuesta versátil para lo casual o lo smart, perfecta como fondo de armario. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% Elastomero",Colombia,Chevignon,Rojo,159900,159900,,63_619E001_110000,XXL,Ropa Hombre,Camisas,Gorras,63_619E001_110000_Rojo_XXL,63_619E001_110000,63_619E001_110000,www.chevignon.com.co
Chevignon,Men,100% ALGODON,24/10/2023,96900,,,,,https://chevignon.vtexassets.com/arquivos/ids/887993/63_0101000_051308_0.jpg?v=637722240253270000,Correa 0101000,"Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga corta, cuello camisero, perilla completa con botones tono a tono y bolsillo de espada en el frente. Elaborada en mezcla de algodón y elastano para proporcionar comodidad. Marquilla tejida en el bolsillo. Propuesta versátil para lo casual o lo smart, perfecta como fondo de armario. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% Elastomero100% ALGODON",Colombia,Chevignon,Gris,96900,96900,,63_0101000_051308,30,Ropa Hombre,Accesorios,Correas,63_0101000_051308_Gris_30,63_0101000_051308,63_0101000_051308,www.chevignon.com.co
Chevignon,Men,100% ALGODON,24/10/2023,96900,,,,,https://chevignon.vtexassets.com/arquivos/ids/887993/63_0101000_051308_0.jpg?v=637722240253270000,Correa 0101000,"Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga corta, cuello camisero, perilla completa con botones tono a tono y bolsillo de espada en el frente. Elaborada en mezcla de algodón y elastano para proporcionar comodidad. Marquilla tejida en el bolsillo. Propuesta versátil para lo casual o lo smart, perfecta como fondo de armario. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% Elastomero100% ALGODON100% ALGODON",Colombia,Chevignon,Gris,96900,96900,,63_0101000_051308,32,Ropa Hombre,Accesorios,Correas,63_0101000_051308_Gris_32,63_0101000_051308,63_0101000_051308,www.chevignon.com.co
Chevignon,Men,100% ALGODON,24/10/2023,96900,,,,,https://chevignon.vtexassets.com/arquivos/ids/887993/63_0101000_051308_0.jpg?v=637722240253270000,Correa 0101000,"Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga corta, cuello camisero, perilla completa con botones tono a tono y bolsillo de espada en el frente. Elaborada en mezcla de algodón y elastano para proporcionar comodidad. Marquilla tejida en el bolsillo. Propuesta versátil para lo casual o lo smart, perfecta como fondo de armario. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% Elastomero100% ALGODON100% ALGODON100% ALGODON",Colombia,Chevignon,Gris,96900,96900,,63_0101000_051308,34,Ropa Hombre,Accesorios,Correas,63_0101000_051308_Gris_34,63_0101000_051308,63_0101000_051308,www.chevignon.com.co
Chevignon,Men,100% ALGODON,24/10/2023,96900,,,,,https://chevignon.vtexassets.com/arquivos/ids/887993/63_0101000_051308_0.jpg?v=637722240253270000,Correa 0101000,"Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga corta, cuello camisero, perilla completa con botones tono a tono y bolsillo de espada en el frente. Elaborada en mezcla de algodón y elastano para proporcionar comodidad. Marquilla tejida en el bolsillo. Propuesta versátil para lo casual o lo smart, perfecta como fondo de armario. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% Elastomero100% ALGODON100% ALGODON100% ALGODON100% ALGODON",Colombia,Chevignon,Gris,96900,96900,,63_0101000_051308,36,Ropa Hombre,Accesorios,Correas,63_0101000_051308_Gris_36,63_0101000_051308,63_0101000_051308,www.chevignon.com.co
Chevignon,Men,100% ALGODON,24/10/2023,96900,,,,,https://chevignon.vtexassets.com/arquivos/ids/887993/63_0101000_051308_0.jpg?v=637722240253270000,Correa 0101000,"Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga corta, cuello camisero, perilla completa con botones tono a tono y bolsillo de espada en el frente. Elaborada en mezcla de algodón y elastano para proporcionar comodidad. Marquilla tejida en el bolsillo. Propuesta versátil para lo casual o lo smart, perfecta como fondo de armario. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% Elastomero100% ALGODON100% ALGODON100% ALGODON100% ALGODON100% ALGODON",Colombia,Chevignon,Gris,96900,96900,,63_0101000_051308,38,Ropa Hombre,Accesorios,Correas,63_0101000_051308_Gris_38,63_0101000_051308,63_0101000_051308,www.chevignon.com.co
Chevignon,Men,Prenda: 100% Algodon,24/10/2023,109900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1371998/63_039E003_030000_0.jpg?v=638316333138900000,"Gorra Unisex, 100% Algodón, Correa Ajustable en Tela Principal - Bordado y Estampado Frontal","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga corta, cuello camisero, perilla completa con botones tono a tono y bolsillo de espada en el frente. Elaborada en mezcla de algodón y elastano para proporcionar comodidad. Marquilla tejida en el bolsillo. Propuesta versátil para lo casual o lo smart, perfecta como fondo de armario. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% Elastomero100% ALGODON100% ALGODON100% ALGODON100% ALGODON100% ALGODONPrenda: 100% Algodon",Colombia,Chevignon,Blanco,109900,109900,,63_039E003_030000,M,Ropa Hombre,Accesorios,Gorras,63_039E003_030000_Blanco_M,63_039E003_030000,63_039E003_030000,www.chevignon.com.co
Chevignon,Men,Prenda: 100% Algodon,24/10/2023,109900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1371998/63_039E003_030000_0.jpg?v=638316333138900000,"Gorra Unisex, 100% Algodón, Correa Ajustable en Tela Principal - Bordado y Estampado Frontal","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga corta, cuello camisero, perilla completa con botones tono a tono y bolsillo de espada en el frente. Elaborada en mezcla de algodón y elastano para proporcionar comodidad. Marquilla tejida en el bolsillo. Propuesta versátil para lo casual o lo smart, perfecta como fondo de armario. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% ElastomeroPrenda: 96% Algodon 4% Elastomero100% ALGODON100% ALGODON100% ALGODON100% ALGODON100% ALGODONPrenda: 100% AlgodonPrenda: 100% Algodon",Colombia,Chevignon,Blanco,109900,109900,,63_039E003_030000,S,Ropa Hombre,Accesorios,Gorras,63_039E003_030000_Blanco_S,63_039E003_030000,63_039E003_030000,www.chevignon.com.co
Chevignon,Men,Prenda: 85% Algodon 12% Poliamida 3% Elastano,24/10/2023,38900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1355920/63_052E006_001800_0.jpg?v=638237460070930000,"Bipack Medias de Hombre, Súper Invisibles","Descripción:  Bipack de medias para hombre, súper invisibles. Diseños variados con marcación Chevignon en la planta. Elaboradas en mezcla de algodón con elastano que garantiza confort, frescura y ajuste perfecto. Ideales para complementar looks informales con tenis más escotados o abiertos. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso muy moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado extendido a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: No remojar.OTROS: No retorcer ni  exprimir. | Composición : Prenda: 85% Algodon 12% Poliamida 3% Elastano",Colombia,Chevignon,Generico,38900,38900,,63_052E006_001800,L,Ropa Hombre,Underwear,Medias,63_052E006_001800_Generico_L,63_052E006_001800,63_052E006_001800,www.chevignon.com.co
